TreeNum,Response,Easting,Northing,TreeDiam,Infest_Serv1,Infest_Serv2,Ind_DeadDist,DeadDist,SDI_20th,Neigh_SDI_1/4th,BA_20th,Neigh_1/4th,Neigh_1/2th,Neigh_1,Neigh_1.5,BA_Inf_20th,BA_Infest_1/4th,BA_Infest_1/2th,BA_Infest_1,BA_Infest_1.5,IND_BA_Infest_20th,IND_BA_Infest_1/4th,IND_BA_Infest_1/2th,IND_BA_Infest_1,IND_BA_Infest_1.5
7039,0,766068.395,4334341.254,14,2,0.987174,1,17.25812482,8.331727638,82.97344651,5.061312,49.664124,127.765404,246.553524,382.97988,0,0.441774,6.959304,7.537428,7.537428,0,1,1,1,1
7040,0,766070.3469,4334342.728,12,6,4.903146,1,16.04009493,13.75757021,87.026924,8.524602,51.971166,117.839124,246.87531,406.24119,0,3.114234,6.959304,7.401078,7.537428,0,1,1,1,1
7041,0,766132.0602,4334322.238,14,1,7.875576,1,0.694046029,27.50925804,128.0412429,20.114352,85.30056,173.497194,363.37275,501.315318,7.875576,12.985974,22.895892,39.372426,41.384952,1,1,1,1,1
7042,0,766140.1695,4334344.265,16,3,6.032124,1,12.90898919,29.80218832,146.6230312,17.900028,92.068974,205.364916,347.58342,492.616188,0,6.29937,14.83488,17.965476,28.85166,0,1,1,1,1
7043,0,766151.9985,4334356.48,11,3,6.032124,1,21.90929285,19.80911478,106.4571891,12.947796,66.986028,138.39525,308.189178,469.714842,0,0,0.921726,6.959304,17.703684,0,0,1,1,1
7044,0,766133.1335,4334314.391,18,1,7.875576,1,8.183650687,11.69402435,132.0700984,7.368354,92.434392,178.580322,352.344762,466.469712,0,13.411386,30.656934,39.10518,42.802992,0,1,1,1,1
7045,0,766132.1818,4334313.398,12,1,7.875576,1,9.022527861,10.38812183,123.6424466,6.62661,87.334902,185.146938,349.230528,466.202466,0,12.48966,31.316868,39.10518,42.802992,0,1,1,1,1
7046,0,766129.932,4334312.405,17,1,7.875576,1,10.08477119,12.10419379,119.2484771,7.695594,85.611438,179.092998,334.237482,458.566866,0,12.48966,31.098708,39.10518,42.802992,0,1,1,1,1
7047,0,766127.9519,4334311.08,9,1,7.875576,1,11.81388696,12.10419379,111.7273813,7.695594,81.18279,176.447808,320.335236,465.106212,0,12.48966,27.362718,38.052558,41.734008,0,1,1,1,1
7048,0,766126.7597,4334309.258,16,15,22.383216,1,13.28695761,16.18406446,116.9568346,12.336948,86.77314,169.832106,300.837186,450.653112,0,12.48966,21.428766,38.052558,40.506858,0,1,1,1,1
7049,0,766128.3995,4334317.752,11,1,7.875576,1,5.509936366,25.65810166,107.1862371,18.483606,76.132386,163.200042,351.586656,463.797252,7.875576,7.875576,21.019716,38.58705,41.384952,1,1,1,1,1
7050,0,766124.335,4334315.334,14,1,7.875576,1,9.968721112,19.23604125,95.7444535,12.57147,69.936642,152.537472,318.300894,447.217092,0,8.53551,16.732872,37.534428,39.372426,0,1,1,1,1
7051,0,766129.2909,4334320.96,14,1,7.875576,1,2.530396412,23.25644998,106.7248485,17.076474,72.685458,168.806754,367.855938,489.676482,7.875576,11.01708,21.237876,38.58705,41.384952,1,1,1,1,1
7052,0,766125.1812,4334319.764,11,1,7.875576,1,6.731888404,32.91467645,94.74845418,23.910336,67.19328,170.824734,356.533434,461.991978,7.875576,7.875576,18.292716,37.534428,39.372426,1,1,1,1,1
7053,0,766123.5122,4334319.982,9,1,7.875576,1,8.228401248,22.67638582,87.99792762,14.965776,63.21186,176.62779,342.914796,464.200848,0,8.53551,18.292716,33.607548,39.372426,0,1,1,1,1
7054,0,766125.2952,4334324.078,14,1,7.875576,1,6.317765894,30.57218829,108.7265196,22.19778,74.9925,177.11865,349.732296,493.543368,7.875576,11.01708,16.983756,31.180518,39.372426,1,1,1,1,1
7055,0,766112.7299,4334340.399,7,1,0.659934,1,10.04586945,37.90297666,144.9791374,23.675814,90.99999,173.377206,353.975508,492.676182,0,0.92718,0.92718,19.367154,22.721364,0,1,1,1,1
7056,0,766111.8407,4334341.234,8,1,0.659934,1,10.57536071,34.73409906,139.3375681,21.445128,86.740416,174.304386,349.394148,486.867672,0,0.92718,0.92718,19.367154,22.721364,0,1,1,1,1
7057,0,766116.0663,4334341.443,14,1,0.659934,1,6.587475709,35.5922287,150.1226732,22.492296,93.961512,180.320148,361.665648,494.43237,0.659934,0.92718,8.802756,16.694694,22.721364,1,1,1,1,1
7058,0,766110.6715,4334348.853,10,1,0.659934,1,12.03394045,37.147945,152.5101851,22.454118,92.25441,193.606092,351.48303,515.059398,0,0.92718,1.821636,18.401796,22.721364,0,1,1,1,1
7059,0,766110.8826,4334350.56,16,1,0.267246,1,12.38612094,39.69165366,173.2083664,24.466644,106.194834,196.393086,356.157108,520.61157,0,0.92718,1.821636,17.741862,22.721364,0,1,1,1,1
7060,0,766191.8096,4334285.701,16,2,1.44531,1,5.062052525,36.10289686,183.5220832,22.38867,120.931542,216.654696,330.746922,459.843102,2.939706,12.609648,15.451182,17.294634,24.504822,1,1,1,1,1
7061,0,766194.9813,4334288.073,13,23,11.786094,1,4.31316298,43.74766002,171.3415385,26.228286,109.194534,197.467524,327.599964,469.305792,4.537728,12.167874,14.382198,17.294634,24.504822,1,1,1,1,1
7062,0,766199.8137,4334264.617,20,3,1.150794,1,10.69939261,54.00369168,163.0099867,39.95055,110.721654,203.466924,338.61159,451.078524,0,3.005154,6.550254,12.091518,16.067484,0,1,1,1,1
7063,0,766199.9588,4334261.747,24,1,0.267246,1,12.7326234,58.71863472,161.4737472,43.49565,110.41623,188.501148,323.411292,454.705434,0,1.685286,5.628528,12.091518,14.649444,0,1,1,1,1
7064,0,766197.1014,4334265.656,22,3,1.150794,1,8.062569042,50.04948093,142.0869723,37.098108,98.166546,208.910016,339.582402,441.397674,0,4.575906,6.550254,12.876894,16.067484,0,1,1,1,1
7065,0,766193.4206,4334261.372,29,3,1.150794,1,9.767638504,39.90459701,142.2241097,30.155166,101.629836,176.905944,316.910124,442.057608,0,1.150794,4.575906,12.091518,16.067484,0,1,1,1,1
7066,0,766189.1698,4334275.993,23,3,1.150794,1,4.99062982,25.82203472,158.7347187,16.983756,113.884974,204.175944,349.350516,437.84712,2.596104,7.139286,12.876894,16.067484,22.00689,1,1,1,1,1
7067,0,766179.1579,4334267.774,37,3,1.150794,1,11.30570788,8.165142473,84.21920472,7.466526,66.277008,144.841878,305.20584,415.26756,0,1.668924,3.915972,13.400478,21.090618,0,1,1,1,1
7068,0,766183.3221,4334274.92,25,3,1.150794,1,8.069452981,18.55138768,127.8984078,16.378362,95.630436,182.916252,327.910842,445.488174,0,2.86335,11.611566,14.294934,28.022652,0,1,1,1,1
7069,0,766188.0831,4334284.36,10,2,1.44531,1,5.049953981,32.85679288,179.5322632,21.112434,122.262318,210.758922,338.044374,453.658266,2.67246,10.460772,14.027688,18.08001,31.698648,1,1,1,1,1
7070,0,766186.1034,4334284.717,22,2,1.44531,1,6.764292569,37.07693722,171.2726003,24.521184,117.348264,201.967074,332.132238,450.674928,1.712556,9.997182,14.027688,22.00689,33.094872,1,1,1,1,1
7071,0,766183.8974,4334292.39,23,23,11.786094,1,1.486690943,36.97866529,176.8159701,24.401196,125.316558,194.075136,321.660558,445.613616,2.721546,7.041114,14.027688,31.431402,34.676532,1,1,1,1,1
7072,0,766183.7857,4334299.719,11,23,11.786094,1,2.607273021,37.39822035,150.0873398,23.97033,102.502476,194.29875,298.366524,443.590182,1.22715,5.328558,15.70752,33.48756,35.467362,1,1,1,1,1
7073,0,766185.8052,4334298.703,19,23,11.786094,1,1.718918194,40.39342512,136.6998043,26.086482,90.034632,188.648406,294.499638,444.871872,1.22715,5.246748,16.66197,27.030024,35.467362,1,1,1,1,1
7074,0,766186.4001,4334297.973,15,23,11.786094,1,1.737336251,45.39275683,147.1690073,29.282526,97.702956,185.943222,293.801526,440.039628,2.721546,5.246748,16.929216,25.6338,35.467362,1,1,1,1,1
7075,0,766186.1351,4334301.473,9,23,11.786094,1,4.370307455,34.84336706,123.0145745,22.328676,81.01917,177.55497,305.816688,439.957818,1.22715,5.246748,15.73479,27.37908,35.467362,1,1,1,1,1
7076,0,766231.1339,4334318.473,14,1,0.441774,1,20.45729263,20.54816432,102.4533072,13.88043,63.080964,130.170618,264.977136,402.788808,0,0,1.101708,7.79922,13.804074,0,0,1,1,1
7077,0,766231.5692,4334329.746,6,1,0.441774,1,13.85445857,19.57211784,136.7839834,12.064248,82.917162,154.440918,276.070572,368.166816,0,0.441774,1.543482,1.892538,5.710338,0,1,1,1,1
7078,0,766232.321,4334329.38,8,1,0.441774,1,14.6873349,18.80751626,141.2307056,11.649744,85.611438,152.853804,275.061582,369.273978,0,0.441774,1.543482,2.241594,5.710338,0,1,1,1,1
7079,0,766233.0494,4334331.747,9,1,0.441774,1,14.72666256,15.59030522,140.6972689,8.868204,84.978774,153.950058,278.748486,370.850184,0,0.441774,0.883548,1.892538,5.710338,0,1,1,1,1
7080,0,766233.6582,4334326.622,5,1,0.441774,1,17.05420612,16.9607029,125.9295876,9.686304,76.170564,147.683412,275.94513,374.351652,0,0.441774,0.441774,4.134132,9.522684,0,1,1,1,1
7081,0,766245.6635,4334323.989,7,5,1.696194,1,25.93079974,36.23860134,129.8719109,19.421694,75.89241,123.58764,255.334464,400.558122,0,0,0,4.477734,9.904464,0,0,0,1,1
7082,0,766238.4073,4334319.211,5,5,1.696194,1,23.75348637,32.58012339,116.5803526,18.674496,68.540418,136.300914,264.878964,397.007568,0,0,1.696194,9.064548,13.28049,0,0,1,1,1
7083,0,766242.5743,4334314.261,5,5,1.696194,1,17.56892983,27.44188193,114.5195673,15.642072,65.071674,132.374034,255.394458,389.022912,0,0.79083,2.04525,7.11747,13.28049,0,1,1,1,1
7084,0,766233.4396,4334295.728,7,5,1.696194,1,15.31635979,11.88555466,76.06423059,6.533892,43.102962,124.203942,296.88849,455.785326,0,2.1816,5.748516,12.838716,20.054358,0,1,1,1,1
7085,0,766229.7391,4334315.761,8,1,0.441774,1,21.92289561,19.0541353,94.40199903,13.084146,58.532328,122.90589,271.14561,399.53277,0,0,1.101708,9.59904,14.993046,0,0,1,1,1
7086,0,766207.5321,4334307.07,9,23,11.786094,1,5.206707471,9.574989896,84.59392783,5.573988,53.601912,123.549462,267.251454,459.973998,1.77255,4.188672,11.257056,15.391188,21.816,1,1,1,1,1
7087,0,766229.628,4334333.329,10,1,0.441774,1,11.09521999,25.13398513,131.9342838,15.723882,80.69193,155.837142,277.221366,363.160044,0,0.441774,1.543482,1.892538,5.710338,0,1,1,1,1
7088,0,766229.8107,4334334.27,10,1,0.441774,1,11.20544515,23.34823924,130.8287834,14.136768,79.595676,163.658178,278.623044,361.480212,0,0.441774,1.543482,1.892538,5.710338,0,1,1,1,1
7089,0,766293.3681,4334333.719,8,1,0.196344,1,34.06469046,22.72015525,120.2583006,12.40785,66.664242,118.493604,220.94154,312.7869,0,0,0,0.856278,3.125142,0,0,0,1,1
7090,0,766297.6871,4334345.45,7,1,0.196344,1,46.35103254,35.29052414,111.5257484,18.619956,60.577578,126.61461,191.179062,266.48244,0,0,0,0,0,0,0,0,0,0
7091,0,766298.6686,4334346.7,8,1,0.196344,1,47.9220943,26.32496249,109.0965123,13.667724,59.944914,121.318776,186.09048,257.18337,0,0,0,0,0,0,0,0,0,0
7092,0,766296.2133,4334338.415,6,1,0.196344,1,39.55391919,22.98423045,125.3372203,12.058794,69.200352,113.339574,203.581458,279.484776,0,0,0,0,1.778004,0,0,0,0,1
7093,0,766302.4152,4334332.413,9,2,1.58166,1,36.4951589,8.63759272,121.4288887,4.777704,68.044104,115.390278,200.478132,265.975218,0,0,0,0,2.219778,0,0,0,0,1
7094,0,766295.1855,4334320.431,10,2,1.58166,1,22.58817773,24.14432795,122.1636623,13.804074,72.243684,136.420902,231.46776,342.467568,0,0,1.58166,3.741444,7.046568,0,0,1,1,1
7095,0,766291.851,4334319.78,13,2,1.58166,1,20.87859122,18.25370774,116.1642102,10.509858,68.491332,139.851468,253.371024,360.122166,0,0,1.778004,3.741444,7.242912,0,0,1,1,1
7096,0,766291.4548,4334318.598,19,2,1.58166,1,19.63417934,17.6150853,120.3735752,10.073538,70.912908,140.042358,256.812498,362.761902,0,0,1.778004,3.741444,9.659034,0,0,1,1,1
7097,0,766267.833,4334329.314,8,1,0.196344,1,25.3184566,4.873445418,77.82072607,2.97243,46.871676,105.513084,256.136202,427.680864,0,0,0.196344,2.819718,7.924662,0,0,1,1,1
7098,0,766265.9514,4334329.481,6,1,0.196344,1,26.07052787,4.873445418,82.60276005,2.97243,49.538682,101.100798,249.858648,425.30292,0,0,0,1.739826,8.121006,0,0,0,1,1
7099,0,766265.5222,4334330.405,11,1,0.196344,1,27.08617704,4.873445418,87.17279031,2.97243,52.663824,100.228158,246.11175,423.017694,0,0,0,1.543482,7.924662,0,0,0,1,1
7100,0,766277.119,4334336.354,9,1,0.196344,1,31.39462033,20.15346142,86.3094776,12.255138,49.54959,95.28138,236.174562,399.794562,0,0,0,0.196344,3.29967,0,0,0,1,1
7101,0,766282.0411,4334344.36,7,1,0.196344,1,39.95438603,21.97207766,114.6805136,12.800538,64.65717,101.728008,219.698028,367.670502,0,0,0,0,0.196344,0,0,0,0,1
7102,0,766282.6658,4334344.131,8,1,0.196344,1,39.84445535,23.32079506,112.5523062,13.258674,63.086418,102.715182,218.345436,367.141464,0,0,0,0,0.196344,0,0,0,0,1
7103,0,766283.4013,4334355.301,17,1,0.196344,0,50.96725873,23.48297688,112.1950988,14.038596,65.33892,116.999208,217.42371,321.442398,0,0,0,0,0,0,0,0,0,0
7104,0,766291.8342,4334337.37,8,1,0.196344,1,36.45839654,29.9636177,108.9047188,16.018398,59.972184,115.59753,215.683884,311.963346,0,0,0,0,1.778004,0,0,0,0,1
7105,0,766290.4469,4334341.414,8,1,0.196344,1,39.52646919,34.81987835,113.0664864,18.390888,62.235594,114.28857,210.813462,313.228674,0,0,0,0,1.778004,0,0,0,0,1
7106,0,766285.4154,4334357.096,6,1,0.196344,0,53.09663939,22.88976177,109.9071924,13.30776,64.308114,120.484314,213.311394,308.167362,0,0,0,0,0,0,0,0,0,0
7107,0,766285.9193,4334356.936,6,1,0.196344,0,53.04119977,22.04534038,106.780951,12.865986,62.36649,120.102534,212.526018,305.282196,0,0,0,0,0,0,0,0,0,0
7108,0,766290.7151,4334343.102,13,1,0.196344,1,41.18710941,34.91345314,120.5796821,18.16182,66.898764,117.15192,203.750532,313.043238,0,0,0,0,0.856278,0,0,0,0,1
7109,0,766292.0864,4334339.366,14,1,0.196344,1,38.35167479,32.32398156,109.7533761,17.163738,60.332148,118.471788,210.126258,302.882436,0,0,0,0,1.778004,0,0,0,0,1
7110,0,766245.3139,4334370.73,7,1,0.349056,1,33.88788445,28.90713197,136.7386944,17.267364,83.63709,148.965102,234.423828,327.97629,0,0,0,0.349056,0.349056,0,0,0,1,1
7111,0,766245.3374,4334371.339,5,1,0.349056,1,33.95968095,26.19106,133.1340565,15.65298,81.270054,149.210532,230.436954,328.581684,0,0,0,0.349056,0.349056,0,0,0,1,1
7112,0,766262.7401,4334378.051,9,1,0.349056,0,52.14197621,35.50933617,123.443262,19.748934,72.205506,117.064656,203.063328,282.13542,0,0,0,0,0,0,0,0,0,0
7113,0,766263.3817,4334377.23,7,1,0.349056,0,52.62759603,35.07042589,118.9595147,18.969012,69.385788,121.384224,211.746096,290.594574,0,0,0,0,0,0,0,0,0,0
7114,0,766263.3119,4334376.504,10,1,0.349056,0,52.44088384,29.57118274,125.1797327,15.98022,74.207124,122.720454,209.046366,291.036348,0,0,0,0,0,0,0,0,0,0
7115,0,766246.1278,4334361.013,11,1,0.349056,1,35.38430884,32.52880869,135.761764,19.6344,83.702538,143.134776,269.416692,381.130974,0,0,0,0.349056,0.79083,0,0,0,1,1
7116,0,766245.4187,4334363.11,10,1,0.349056,1,34.30926564,34.26609988,142.8440583,20.47977,87.923934,139.13154,260.995716,370.097532,0,0,0,0.349056,0.79083,0,0,0,1,1
7117,0,766244.2588,4334361.036,12,1,0.349056,1,33.55303442,35.10222183,138.5973263,21.330594,85.387824,140.4405,276.414174,380.040174,0,0,0,0.349056,0.79083,0,0,0,1,1
7118,0,766243.2195,4334362.46,8,1,0.349056,1,32.24967322,34.84373705,139.2877018,21.177882,85.960494,139.344246,270.02754,374.913414,0,0,0,0.349056,0.79083,0,0,0,1,1
7119,0,766237.7319,4334358.216,13,1,0.349056,1,28.10804935,48.15107546,139.7318496,30.913272,85.278744,142.818444,282.369942,408.739122,0,0,0,0.79083,1.58166,0,0,0,1,1
7120,0,766236.2616,4334360.022,6,1,0.349056,1,26.11151136,42.75633765,133.1158378,27.346356,81.613656,142.73118,281.955438,405.024948,0,0,0,0.79083,1.58166,0,0,0,1,1
7121,0,766238.3527,4334363.056,5,1,0.349056,1,27.35744369,40.52671785,134.6337088,26.04285,82.535382,142.954794,267.73686,379.794744,0,0,0,0.79083,1.232604,0,0,0,1,1
7122,0,766235.1499,4334360.641,9,1,0.349056,1,24.86162829,42.05736622,129.7279446,26.9973,79.68294,148.21245,280.591938,404.71407,0,0,0.349056,0.79083,1.58166,0,0,1,1,1
7123,0,766231.1535,4334360.141,20,1,0.349056,1,21.28555798,42.52824022,119.3461721,27.155466,73.361754,154.419102,274.619808,399.385512,0,0,0.349056,0.79083,2.241594,0,0,1,1,1
7124,0,766233.4452,4334362.174,17,1,0.349056,1,22.78497327,38.44137554,126.5029969,24.875694,77.866758,152.592012,283.509828,391.26996,0,0,0.349056,0.79083,1.58166,0,0,1,1,1
7125,0,766232.1398,4334361.914,7,1,0.349056,1,21.60707339,38.16108825,127.0695916,24.701166,78.286716,153.988236,275.187024,395.404092,0,0,0.349056,0.79083,2.241594,0,0,1,1,1
7126,0,766234.246,4334365.619,19,1,0.349056,1,22.89784593,33.15794781,122.9372168,21.728736,75.554262,152.90289,263.75544,381.354588,0,0,0.349056,0.79083,1.232604,0,0,1,1,1
7127,0,766231.0945,4334383.183,10,1,0.349056,1,24.57339256,22.65188731,68.34839418,14.027688,41.444946,101.040804,218.972646,309.18726,0,0,0.349056,0.349056,0.349056,0,0,1,1,1
7128,0,766229.9509,4334384.185,6,1,0.349056,1,24.31287859,22.65188731,61.21898284,14.027688,37.065384,92.4453,219.11445,309.198168,0,0,0.349056,0.349056,0.349056,0,0,1,1,1
7129,0,766229.9584,4334384.659,5,1,0.349056,1,24.63003177,22.65188731,61.21898284,14.027688,37.065384,90.56367,218.345436,309.503592,0,0,0.349056,0.349056,0.349056,0,0,1,1,1
7130,0,766232.9843,4334386.632,10,1,0.349056,1,28.20860942,19.52336073,63.0569709,11.737008,38.717946,86.838588,202.659732,283.49892,0,0,0,0.349056,0.349056,0,0,0,1,1
7131,0,766233.9567,4334387.703,8,1,0.349056,1,29.64392269,15.68104735,61.17599758,9.2718,37.779858,79.170264,195.00777,279.877464,0,0,0,0.349056,0.349056,0,0,0,1,1
7132,0,766217.7929,4334371.614,9,1,0.349056,1,7.084411214,11.39721577,112.6820632,6.702966,68.4477,132.199506,272.37276,380.74374,0.349056,0.349056,0.349056,0.349056,1.58166,1,1,1,1,1
7133,0,766216.771,4334368.099,11,1,0.349056,1,5.266117484,19.018946,110.4115398,11.158884,68.682222,135.66825,288.445698,383.438016,0.349056,0.349056,0.349056,0.79083,2.241594,1,1,1,1,1
7134,0,766214.7222,4334368.229,8,1,0.349056,1,3.213717511,31.33650252,89.76920772,19.596222,54.496368,140.893182,280.864638,382.292676,0.349056,0.349056,0.349056,0.79083,2.241594,1,1,1,1,1
7135,0,766214.1805,4334367.901,6,1,0.349056,1,2.70594808,30.37555443,88.76920772,18.859932,53.950968,139.18608,279.59931,384.332472,0.349056,0.349056,0.349056,0.79083,2.241594,1,1,1,1,1
7136,0,766215.1452,4334369.561,9,1,0.349056,1,3.834398524,27.90879825,100.0394787,17.621874,60.78483,140.08599,281.993616,386.830404,0.349056,0.349056,0.349056,0.79083,1.58166,1,1,1,1,1
7137,0,766212.106,4334367.514,11,1,0.349056,1,1.018339511,40.68815037,102.0941643,25.759242,62.710092,141.062256,275.45427,383.956146,0.349056,0.349056,0.349056,1.232604,2.241594,1,1,1,1,1
7138,0,766214.015,4334369.623,9,1,0.349056,1,2.814091356,32.68374721,96.56035218,20.310696,58.428702,140.462316,279.921096,384.09795,0.349056,0.349056,0.349056,0.79083,1.58166,1,1,1,1,1
7139,0,766209.6422,4334368.19,11,1,0.349056,1,1.874212165,38.51621379,107.6804136,23.763078,65.224386,143.641998,266.013396,388.602954,0.349056,0.349056,0.349056,1.232604,2.241594,1,1,1,1,1
7140,0,766209.4232,4334368.767,7,1,0.349056,1,2.130430201,38.51621379,112.0071706,23.763078,67.367808,143.369298,260.586666,390.528216,0.349056,0.349056,0.349056,0.79083,2.241594,1,1,1,1,1
7141,0,766208.7364,4334370.375,9,1,0.349056,1,3.440392565,31.74137957,115.9282007,19.328976,68.753124,139.196988,253.927332,395.654976,0.349056,0.349056,0.349056,0.349056,1.58166,1,1,1,1,1
7142,0,766209.6042,4334370.784,7,1,0.349056,1,3.099473252,32.13745055,115.2638028,19.656216,68.213178,145.599984,257.303358,393.680628,0.349056,0.349056,0.349056,0.349056,1.58166,1,1,1,1,1
7143,0,766204.9823,4334375.583,6,1,0.349056,1,9.750750669,30.63737785,152.9144785,17.365536,88.812936,135.308286,246.297186,366.01794,0,0.349056,0.349056,0.349056,1.58166,0,1,1,1,1
7144,0,766204.0702,4334377.499,8,1,0.349056,1,11.80016343,38.58954743,151.6452875,22.06143,87.149466,134.539272,242.752086,352.775628,0,0.349056,0.349056,0.349056,0.349056,0,1,1,1,1
7145,0,766199.1675,4334379.99,8,1,0.349056,1,16.9726156,43.17439659,147.707731,24.286662,84.716982,145.665432,238.225266,333.424836,0,0.349056,0.349056,0.349056,0.349056,0,1,1,1,1
7146,0,766205.8167,4334378.311,9,1,0.349056,1,11.48211917,32.83186959,149.6798886,18.603594,86.489532,131.108706,244.208304,356.653422,0,0.349056,0.349056,0.349056,0.349056,0,1,1,1,1
7147,0,766185.1625,4334401.227,8,1,0.349056,1,42.13984579,42.95609492,159.5220521,22.159602,89.134722,158.49324,263.913606,330.081534,0,0,0,0,0.349056,0,0,0,0,1
7148,0,766184.8068,4334408.529,6,1,0.349056,1,48.25181835,42.02415302,166.314168,22.399578,92.101698,145.959948,246.515346,316.871946,0,0,0,0,0,0,0,0,0,0
7149,0,766185.6404,4334409.744,9,1,0.349056,1,48.82159477,39.62545104,167.691566,20.921544,92.777994,141.373134,241.72128,312.001524,0,0,0,0,0,0,0,0,0,0
7150,0,766185.7441,4334409.126,7,1,0.349056,1,48.24313435,39.28739735,164.7063865,20.599758,91.152702,140.456862,242.261226,316.517436,0,0,0,0,0,0,0,0,0,0
7151,0,766186.3521,4334407.831,7,1,0.349056,1,46.82391632,41.81708418,167.5245162,21.974166,93.01797,142.987518,244.982772,315.37755,0,0,0,0,0,0,0,0,0,0
7152,0,766186.3606,4334405.958,8,1,0.349056,1,45.25070567,50.27707497,163.8610177,26.440992,91.321776,146.941668,253.387386,311.483394,0,0,0,0,0,0,0,0,0,0
7153,0,766187.3329,4334409.797,7,1,0.349056,1,47.99202387,38.05458587,157.1205574,19.956186,86.729508,137.102652,237.298086,302.691546,0,0,0,0,0,0,0,0,0,0
7154,0,766187.2575,4334406.625,10,1,0.349056,1,45.32046319,48.31061203,163.0852101,25.322922,90.803646,143.996508,242.392122,309.37815,0,0,0,0,0,0,0,0,0,0
7155,0,766188.9262,4334408.547,7,1,0.349056,1,46.11560407,44.21483084,158.9597138,23.217678,88.153002,138.624318,228.637134,303.149682,0,0,0,0,0,0,0,0,0,0
7156,0,766188.2322,4334406.499,6,1,0.349056,1,44.69881292,49.40941311,165.3462888,25.639254,92.28168,142.153056,236.29455,311.025258,0,0,0,0,0,0,0,0,0,0
7157,0,766186.9212,4334403.719,8,1,0.349056,1,43.08482793,51.42421546,166.3676172,26.495532,93.492468,150.159528,255.879864,324.338472,0,0,0,0,0.349056,0,0,0,0,1
7158,0,766194.4753,4334414.423,13,1,0.349056,1,49.13082048,34.85613143,119.5736618,19.645308,65.218932,112.565106,184.650624,260.493948,0,0,0,0,0,0,0,0,0,0
7159,0,766195.1961,4334413.095,13,1,0.349056,1,47.63576817,34.32318496,117.30988,19.083546,64.05723,113.448654,187.284906,264.02814,0,0,0,0,0,0,0,0,0,0
7160,0,766195.7904,4334412.151,11,1,0.349056,1,46.54591412,29.44408874,116.5396746,16.345638,64.008144,114.692166,191.51721,268.816752,0,0,0,0,0,0,0,0,0,0
7161,0,766189.1706,4334404.011,9,1,0.349056,1,42.08903545,54.42989636,161.0671225,28.202634,90.476406,144.88551,246.7935,323.962146,0,0,0,0,0.349056,0,0,0,0,1
7162,0,766194.9281,4334408.011,8,1,0.349056,1,42.99721984,37.42579729,132.8814224,19.60713,73.694448,121.782366,208.571868,296.550342,0,0,0,0,0.349056,0,0,0,0,1
7163,0,766195.8014,4334408.346,10,1,0.349056,1,42.97967795,31.30902883,127.4020226,16.531074,70.727472,120.238884,202.774266,285.511446,0,0,0,0,0.349056,0,0,0,0,1
7164,0,766195.3776,4334407.313,6,1,0.349056,1,42.18011338,32.88897358,127.1087757,17.272818,70.285698,126.118296,210.791646,298.944648,0,0,0,0,0.349056,0,0,0,0,1
7165,0,766189.48,4334403.502,5,1,0.349056,1,41.49343042,55.09926834,161.9036802,28.426248,90.99999,145.752696,247.387986,327.763584,0,0,0,0,0.349056,0,0,0,0,1
7166,0,766198.6067,4334407.722,14,1,0.349056,1,41.44209693,23.48543433,115.8690218,12.991428,64.05723,112.717818,196.136748,279.2448,0,0,0,0,0.349056,0,0,0,0,1
7167,0,766192.081,4334404.422,7,1,0.349056,1,40.98063333,49.24811114,148.4284761,25.52472,83.058966,143.1675,233.878428,315.290286,0,0,0,0,0.349056,0,0,0,0,1
7168,0,766195.5629,4334405.596,5,1,0.349056,1,40.52569916,32.00678857,132.1425587,16.96194,73.372662,131.894082,214.527636,300.21543,0,0,0,0,0.349056,0,0,0,0,1
7169,0,766196.9643,4334406.185,8,1,0.349056,1,40.54421106,29.0645641,123.7250387,15.822054,68.61132,124.29666,204.214122,289.394694,0,0,0,0,0.349056,0,0,0,0,1
7170,0,766192.1973,4334403.216,5,1,0.349056,1,39.86641704,52.19492635,157.2076716,27.411804,88.011198,142.834806,238.623408,322.325946,0,0,0,0,0.349056,0,0,0,0,1
7171,0,766195.2663,4334403.52,4,1,0.349056,1,38.74923463,37.31878701,133.7281158,20.201616,73.868976,138.144366,221.606928,307.043838,0,0,0,0,0.349056,0,0,0,0,1
7172,0,766193.5133,4334402.969,7,1,0.349056,1,39.02644295,43.9985294,146.7434598,23.217678,81.520938,139.660578,226.935486,320.74974,0,0,0,0,0.349056,0,0,0,0,1
7173,0,766191.4499,4334402.425,6,1,0.349056,1,39.55010601,47.89760966,155.3077529,24.962958,86.958576,145.441818,246.182652,325.363824,0,0,0,0,0.349056,0,0,0,0,1
7174,0,766196.244,4334403.338,5,1,0.349056,1,38.18275754,33.27064847,133.8934092,18.232722,73.98351,137.408076,221.928714,301.720734,0,0,0,0,0.349056,0,0,0,0,1
7175,0,766197.176,4334403.299,11,1,0.349056,1,37.78368304,27.97140494,131.6178562,15.483906,72.8109,134.7138,218.994462,295.546806,0,0,0,0,0.349056,0,0,0,0,1
7176,0,766196.0046,4334402.903,5,1,0.349056,1,37.88180041,33.80432658,135.797485,18.467244,75.036132,136.944486,221.928714,306.149382,0,0,0,0,0.349056,0,0,0,0,1
7177,0,766194.547,4334402.344,7,1,0.349056,1,38.00038099,36.0521896,139.6488063,19.350792,76.961394,139.666032,225.871956,313.054146,0,0,0,0,0.349056,0,0,0,0,1
